group_id,user_id,joined
gid-2917833371322462981,uid-8188795548508276879,2014-11-11T18:17:19
gid-2917833371322462982,uid-714868386310895247,2014-10-09T13:38:02
gid-2531636615435472344,uid-590699782026937538,2015-01-26T00:13:57
gid-4808907188407401244,uid-1192013279094603312,2014-04-23T19:40:11
gid-4808907188407401244,uid-1192013279094603313,2014-04-23T20:09:54
gid-4808907188407401244,uid-1192013279094603314,2014-04-24T13:44:03
gid-4808907188407401244,uid-1192013279094603315,2014-04-24T15:33:49
gid-4808907188407401244,uid-4399706640101864856,2014-03-20T20:49:46
gid-4808907188407401244,uid-5770708514286371635,2014-03-20T20:49:46
gid-4808907188407401244,uid-7681316672064397128,2014-04-23T20:08:50
gid-4808907188407401244,uid-7854319195803674252,2014-03-20T20:49:46
gid-4808907188407401245,uid-8442009443341630967,2014-03-20T21:04:21
gid-4808907188407401246,uid-4399706640101864856,2014-03-20T21:15:39
gid-4808907188407401247,uid-8498991393138975873,2014-03-20T22:07:57
gid-4916758046234966816,uid-729691317974845766,2014-05-01T12:21:43
gid-4916758046234966816,uid-729691317974845768,2014-05-01T12:25:50
gid-4916758046234966816,uid-1491104067552395852,2014-05-01T12:23:05
gid-4916758046234966816,uid-5196601786841238855,2014-05-01T12:21:43
gid-7692107859429573766,uid-908435400188466360,2015-02-05T21:51:39
gid-7692107859429573766,uid-2439379794235606317,2015-02-05T15:59:26
gid-7692107859429573766,uid-2439379794235606318,2015-02-05T16:09:27
gid-7692107859429573766,uid-2439379794235606320,2015-02-04T14:28:35
gid-7692107859429573766,uid-2439379794235606321,2015-02-04T16:00:26
gid-7692107859429573766,uid-3356965167320494236,2015-02-04T16:27:08
gid-7692107859429573766,uid-3356965167320494237,2015-02-04T16:55:23
gid-7692107859429573766,uid-5229618004513600298,2015-02-04T16:04:12
gid-7692107859429573766,uid-5229618004513600299,2015-02-04T16:08:49
gid-7692107859429573766,uid-6678893570148643279,2015-02-04T17:11:49
gid-7692107859429573766,uid-6829978514575378334,2015-01-30T11:40:20
gid-7692107859429573766,uid-7887403035138336263,2015-02-04T15:43:22
gid-7692107859429573766,uid-8529133183187015683,2015-01-30T20:01:44
gid-3335707795552842541,uid-16644578292002907,2015-01-22T00:06:16
gid-3335707795552842541,uid-16644578292002908,2015-01-22T12:34:22
gid-3335707795552842541,uid-16644578292002913,2015-01-23T14:53:08
gid-3335707795552842541,uid-590699782026937546,2015-01-28T11:46:22
gid-3335707795552842541,uid-590699782026937547,2015-01-29T03:00:52
gid-3335707795552842541,uid-696325882462031479,2014-12-02T21:56:51
gid-3335707795552842541,uid-866622179996381272,2015-01-05T20:01:10
gid-3335707795552842541,uid-866622179996381275,2015-01-05T19:40:28
gid-3335707795552842541,uid-866622179996381279,2015-01-06T07:33:45
gid-3335707795552842541,uid-942677281430279359,2015-01-28T15:22:23
gid-3335707795552842541,uid-942677281430279361,2015-01-27T08:50:16
gid-3335707795552842541,uid-942677281430279376,2015-01-23T01:23:24
gid-3335707795552842541,uid-942677281430279383,2015-01-06T23:58:34
gid-3335707795552842541,uid-1123746496894857128,2014-12-15T21:46:33
gid-3335707795552842541,uid-1123746496894857129,2014-12-17T13:55:00
gid-3335707795552842541,uid-1588651181885950309,2014-12-03T20:17:05
gid-3335707795552842541,uid-1657897923691064025,2015-01-14T18:55:02
gid-3335707795552842541,uid-1657897923691064027,2015-01-14T20:59:35
gid-3335707795552842541,uid-1657897923691064034,2015-01-15T15:01:00
gid-3335707795552842541,uid-1657897923691064035,2015-01-15T16:32:27
gid-3335707795552842541,uid-1657897923691064039,2015-01-15T16:55:29
gid-3335707795552842541,uid-1657897923691064040,2015-01-26T15:43:14
gid-3335707795552842541,uid-1657897923691064042,2015-01-15T15:40:04
gid-3335707795552842541,uid-1657897923691064046,2015-01-26T22:04:25
gid-3335707795552842541,uid-1690703663724698945,2014-12-11T03:31:49
gid-3335707795552842541,uid-1725235943194291518,2015-01-01T15:43:42
gid-3335707795552842541,uid-1725235943194291519,2014-10-31T00:41:10
gid-3335707795552842541,uid-1904762808672669858,2014-12-03T15:03:18
gid-3335707795552842541,uid-1917035256310762356,2014-10-30T17:38:59
gid-3335707795552842541,uid-1959774523483921933,2014-12-04T01:42:59
gid-3335707795552842541,uid-1959774523483921943,2014-12-12T16:21:02
gid-3335707795552842541,uid-2031115705546437912,2015-01-30T00:11:45
gid-3335707795552842541,uid-2350789765717880243,2014-12-03T00:43:55
gid-3335707795552842541,uid-2439379794235606315,2015-01-29T01:31:12
gid-3335707795552842541,uid-2439379794235606317,2015-01-29T16:11:45
gid-3335707795552842541,uid-2439379794235606321,2015-01-29T16:16:16
gid-3335707795552842541,uid-2439379794235606327,2015-01-30T15:56:46
gid-3335707795552842541,uid-2574738995880809442,2015-01-11T02:54:02
gid-3335707795552842541,uid-2574738995880809443,2015-01-11T07:15:06
gid-3335707795552842541,uid-2574738995880809449,2015-01-31T00:54:33
gid-3335707795552842541,uid-2642504811511040521,2015-01-29T00:32:55
gid-3335707795552842541,uid-2812161522626684373,2014-12-31T18:53:55
gid-3335707795552842541,uid-2812161522626684388,2014-12-30T15:52:23
gid-3335707795552842541,uid-2907186228649089363,2015-01-21T14:30:56
gid-3335707795552842541,uid-2907186228649089364,2015-01-23T12:15:29
gid-3335707795552842541,uid-2949346960140345930,2015-01-10T19:27:20
gid-3335707795552842541,uid-2949346960140345936,2014-12-23T16:37:49
gid-3335707795552842541,uid-2952284496566719962,2014-12-13T21:55:04
gid-3335707795552842541,uid-3344374518703545086,2014-12-19T06:32:17
gid-3335707795552842541,uid-3638628787099625281,2014-12-01T21:02:48
gid-3335707795552842541,uid-3660798334728526422,2014-12-20T22:30:13
gid-3335707795552842541,uid-3660798334728526425,2015-01-09T02:16:39
gid-3335707795552842541,uid-3685306948218031683,2015-01-09T16:49:04
gid-3335707795552842541,uid-3685306948218031685,2015-01-09T23:30:59
gid-3335707795552842541,uid-3688118382361809289,2015-01-21T14:50:08
gid-3335707795552842541,uid-3883406369967967249,2015-01-03T13:59:49
gid-3335707795552842541,uid-3883406369967967250,2014-12-09T15:04:13
gid-3335707795552842541,uid-3883406369967967253,2015-01-02T22:49:08
gid-3335707795552842541,uid-3883406369967967254,2014-12-10T02:17:30
gid-3335707795552842541,uid-4084387342382841733,2015-02-05T01:31:59
gid-3335707795552842541,uid-4333367279312829951,2014-12-09T14:27:58
gid-3335707795552842541,uid-4333367279312829954,2014-10-30T17:35:31
gid-3335707795552842541,uid-4336972509550173750,2014-12-05T00:31:17
gid-3335707795552842541,uid-4336972509550173757,2014-12-01T21:01:34
gid-3335707795552842541,uid-4429179151714092618,2014-11-14T16:39:18
gid-3335707795552842541,uid-4453463485607711123,2014-12-27T02:54:11
gid-3335707795552842541,uid-4514055893276165066,2015-01-26T12:48:50
gid-3335707795552842541,uid-5023078985052522901,2015-01-08T02:25:49
gid-3335707795552842541,uid-5023078985052522907,2015-01-09T02:01:25
gid-3335707795552842541,uid-5023078985052522908,2015-01-09T20:10:31
gid-3335707795552842541,uid-5344406681950136060,2015-02-03T04:33:23
gid-3335707795552842541,uid-5561301526114661113,2015-01-12T09:00:09
gid-3335707795552842541,uid-5628842795894799203,2014-10-31T00:36:08
gid-3335707795552842541,uid-5889211434205611669,2014-11-14T13:53:04
gid-3335707795552842541,uid-5889211434205611670,2014-11-14T14:35:30
gid-3335707795552842541,uid-6042731283273891873,2014-12-02T12:22:30
gid-3335707795552842541,uid-6364778218169965593,2015-01-31T14:34:26
gid-3335707795552842541,uid-6482141219742074074,2014-12-10T17:49:54
gid-3335707795552842541,uid-6482141219742074075,2014-12-11T14:17:12
gid-3335707795552842541,uid-6482141219742074076,2014-12-11T02:53:45
gid-3335707795552842541,uid-6893424638130782423,2014-12-14T13:22:45
gid-3335707795552842541,uid-6893424638130782424,2014-12-14T15:00:24
gid-3335707795552842541,uid-6945818143099583235,2014-12-09T18:28:40
gid-3335707795552842541,uid-7113496701631595163,2014-12-02T01:28:08
gid-3335707795552842541,uid-7113496701631595168,2014-12-06T15:24:47
gid-3335707795552842541,uid-7113496701631595189,2014-12-11T03:56:14
gid-3335707795552842541,uid-7113496701631595191,2015-01-07T20:34:57
gid-3335707795552842541,uid-7113496701631595203,2014-12-10T19:39:00
gid-3335707795552842541,uid-7113496701631595207,2014-12-04T13:03:15
gid-3335707795552842541,uid-7113496701631595208,2014-12-02T11:07:26
gid-3335707795552842541,uid-7113496701631595210,2014-11-24T17:51:38
gid-3335707795552842541,uid-7113496701631595215,2014-11-25T02:47:44
gid-3335707795552842541,uid-7113496701631595247,2014-12-01T21:07:41
gid-3335707795552842541,uid-7113496701631595257,2015-01-08T02:51:11
gid-3335707795552842541,uid-7319749070028553002,2015-01-02T15:15:50
gid-3335707795552842541,uid-7761062048590846382,2014-12-06T15:31:24
gid-3335707795552842541,uid-7761062048590846392,2014-12-07T03:17:48
gid-3335707795552842541,uid-7761062048590846393,2015-01-29T15:07:57
gid-3335707795552842541,uid-7761062048590846401,2014-12-09T15:19:24
gid-3335707795552842541,uid-7761062048590846407,2014-12-09T22:22:13
gid-3335707795552842541,uid-7761062048590846408,2014-12-10T00:20:36
gid-3335707795552842541,uid-7761062048590846409,2014-12-15T16:57:28
gid-3335707795552842541,uid-7761062048590846410,2014-12-10T02:46:41
gid-3335707795552842541,uid-7761062048590846413,2014-12-15T19:49:52
gid-3335707795552842541,uid-7822607376883904623,2014-11-14T13:52:45
gid-3335707795552842541,uid-7915743242919782228,2014-12-10T16:17:16
gid-3335707795552842541,uid-7915743242919782231,2014-12-10T04:57:46
gid-3335707795552842541,uid-8140772504427319409,2014-12-17T11:30:22
gid-3335707795552842541,uid-8140772504427319412,2014-12-18T14:23:38
gid-3335707795552842541,uid-8140772504427319417,2014-12-18T18:53:13
gid-3335707795552842541,uid-8140772504427319420,2014-12-28T02:28:47
gid-3335707795552842541,uid-8228270014040635443,2015-02-06T13:28:34
gid-3335707795552842541,uid-8228270014040635449,2014-12-22T17:27:22
gid-3335707795552842541,uid-8228270014040635456,2014-12-03T02:27:36
gid-3335707795552842541,uid-8228270014040635462,2015-01-06T16:21:58
gid-3335707795552842541,uid-8228270014040635464,2015-01-06T16:22:18
gid-3335707795552842541,uid-8228270014040635465,2014-12-04T05:20:25
gid-3335707795552842541,uid-8228270014040635466,2014-12-14T15:28:14
gid-3335707795552842541,uid-8228270014040635469,2014-12-04T07:42:39
gid-3335707795552842541,uid-8228270014040635472,2014-12-05T15:08:38
gid-3335707795552842541,uid-8228270014040635473,2014-12-04T11:41:10
gid-3335707795552842541,uid-8228270014040635475,2014-12-04T12:44:40
gid-3335707795552842541,uid-8228270014040635476,2015-01-16T16:34:04
gid-3335707795552842541,uid-8285918040958557429,2014-12-03T03:14:52
gid-3335707795552842541,uid-8285918040958557434,2014-12-02T14:39:40
gid-3335707795552842541,uid-8412508946449467919,2014-12-02T04:49:12
gid-3335707795552842541,uid-8523239747912565034,2014-11-14T19:26:14
gid-3335707795552842541,uid-8529133183187015683,2014-12-12T14:31:12
gid-3335707795552842541,uid-8797257031051248747,2014-11-30T19:12:55
gid-3335707795552842541,uid-8807327857089902644,2014-11-14T14:49:07
gid-3335707795552842541,uid-8887317209463488003,2015-01-28T02:50:42
gid-3335707795552842541,uid-8940900496881903121,2015-01-01T14:03:22
gid-3335707795552842541,uid-9140693570377255956,2014-12-19T14:02:19
gid-3335707795552842542,uid-6945818143099583225,2014-10-31T03:42:29
gid-3926079260860889903,uid-7113496701631595231,2014-11-27T23:31:07
gid-2189606969098752818,uid-6151009190722336729,2014-06-13T18:03:57
gid-2189606969098752818,uid-8523239747912565018,2014-10-02T15:03:23
gid-1288885767848696631,uid-2548898757897074453,2014-03-20T23:06:06
gid-1288885767848696632,uid-2446066838957401871,2014-03-20T23:52:50
gid-1288885767848696633,uid-2552129785104436688,2014-03-21T00:50:58
gid-1288885767848696633,uid-3135117596840251135,2014-03-21T00:50:58
gid-3015766222900532027,uid-4336972509550173772,2014-03-28T14:00:35
gid-3015766222900532027,uid-4483775557552017675,2014-06-20T16:21:20
gid-3015766222900532027,uid-5628842795894799203,2014-03-28T14:00:35
gid-3015766222900532027,uid-8688482576396905541,2014-03-28T14:00:35
gid-2250834835374389620,uid-581406661312027778,2015-01-30T13:44:28
gid-2250834835374389620,uid-8529133183187015683,2015-01-27T16:37:15
gid-5389825025508627595,uid-4333367279312829954,2014-12-12T19:36:28
gid-1849052114078458692,uid-3883406369967967244,2014-12-08T23:21:18
gid-1849052114078458692,uid-3883406369967967246,2014-12-09T00:30:51
gid-1849052114078458692,uid-7113496701631595230,2014-12-08T22:58:09
gid-8687181570087199578,uid-1639630007477671763,2014-09-02T14:30:28
gid-8687181570087199578,uid-5628842795894799203,2014-08-29T00:56:03
gid-8687181570087199578,uid-6921572612786111312,2014-08-29T01:25:49
gid-8687181570087199578,uid-7206076539886262392,2014-08-29T01:29:07
gid-8687181570087199578,uid-7208380819989499336,2014-08-29T00:48:24
gid-149074240982847293,uid-8887317209463487993,2015-01-27T00:47:47
gid-9093644426747941744,uid-327250765233121295,2014-06-26T13:43:29
gid-850951286366113510,uid-8303921925469649962,2014-03-20T22:42:17
gid-2659963008536300413,uid-3161891972848110395,2014-03-25T13:41:21
gid-2659963008536300413,uid-4336972509550173759,2014-08-22T15:41:22
gid-2659963008536300413,uid-8442009443341630967,2014-03-25T13:41:21
gid-2659963008536300414,uid-3161891972848110395,2014-03-25T13:44:36
gid-2659963008536300414,uid-4336972509550173752,2014-03-25T13:44:36
gid-2659963008536300414,uid-4336972509550173772,2014-03-25T13:44:36
gid-2659963008536300415,uid-8442009443341630967,2014-03-25T15:17:10
gid-4878668379841956736,uid-4333367279312829946,2014-08-21T18:44:36
gid-4878668379841956736,uid-5628842795894799203,2014-08-20T19:40:05
gid-4878668379841956737,uid-7716417482665630636,2014-08-23T20:59:26
gid-4878668379841956738,uid-4333367279312829953,2014-08-24T22:12:52
gid-2542526743178261380,uid-4429179151714092624,2014-09-15T21:00:16
gid-2542526743178261380,uid-5889211434205611657,2014-09-11T21:45:48
gid-2542526743178261380,uid-5889211434205611664,2014-09-11T21:44:46
gid-2542526743178261381,uid-5889211434205611670,2014-09-12T14:41:35
gid-2542526743178261381,uid-8188795548508276874,2014-11-07T01:50:21
gid-2542526743178261381,uid-8188795548508276875,2014-11-07T20:08:33
gid-2542526743178261383,uid-4429179151714092627,2014-09-16T20:14:03
gid-2542526743178261383,uid-7473411806141291591,2014-09-22T18:13:58
gid-2542526743178261384,uid-4429179151714092627,2014-09-16T20:19:46
gid-2542526743178261384,uid-5889211434205611673,2014-09-19T13:28:38
gid-2542526743178261385,uid-1639630007477671780,2014-09-18T10:49:44
gid-2542526743178261385,uid-7088511414264719010,2014-09-24T01:23:50
gid-2542526743178261386,uid-4429179151714092629,2014-09-19T14:05:59
gid-2542526743178261386,uid-4825342923604163562,2014-10-16T21:07:53
gid-2542526743178261386,uid-5015656432594067890,2014-09-19T15:00:06
gid-2542526743178261386,uid-7088511414264719007,2014-09-19T14:37:35
gid-2542526743178261386,uid-7088511414264719014,2014-09-24T22:46:06
gid-2542526743178261386,uid-7473411806141291594,2014-09-23T01:26:04
gid-2542526743178261386,uid-8062212933310462986,2014-10-20T12:25:33
gid-2941040950252860310,uid-4336972509550173772,2014-03-28T19:09:41
gid-2941040950252860310,uid-4483775557552017675,2014-04-04T14:41:06
gid-2941040950252860310,uid-5628842795894799203,2014-03-28T19:09:41
gid-2941040950252860310,uid-8688482576396905541,2014-03-28T19:09:41
gid-6192095429504870762,uid-1917035256310762356,2015-01-16T19:18:20
gid-8787222424099445694,uid-2574738995880809454,2015-01-13T02:50:16
gid-8787222424099445694,uid-2907186228649089358,2015-01-20T22:02:39
gid-8787222424099445694,uid-3688118382361809290,2015-01-21T16:01:37
gid-8787222424099445694,uid-8529133183187015683,2015-01-31T13:34:14
gid-4760349385205851085,uid-4429179151714092629,2014-09-19T16:39:47
gid-4760349385205851085,uid-7088511414264719007,2014-09-19T16:22:05
gid-4760349385205851086,uid-1639630007477671780,2014-09-21T17:51:38
gid-4760349385205851086,uid-4052736708096063441,2014-09-21T17:54:08
gid-4760349385205851087,uid-4673418265343062305,2014-09-23T10:02:12
gid-4760349385205851087,uid-4673418265343062306,2014-09-22T19:10:16
gid-4760349385205851087,uid-7088511414264719008,2014-09-22T18:22:03
gid-4760349385205851087,uid-7088511414264719009,2014-09-22T18:50:41
gid-4760349385205851087,uid-7473411806141291592,2014-09-22T18:53:51
gid-4760349385205851087,uid-7473411806141291595,2014-09-23T16:19:53
gid-4760349385205851088,uid-1639630007477671780,2014-09-22T21:54:21
gid-4760349385205851088,uid-1639630007477671788,2014-09-23T02:16:04
gid-4199501293067621880,uid-327250765233121295,2014-05-16T17:13:34
gid-4199501293067621880,uid-4336972509550173761,2014-05-15T19:36:05
gid-4760349385205851094,uid-2633398415431616793,2014-09-24T15:19:49
gid-4760349385205851094,uid-3144103867131425216,2014-09-24T15:19:37
gid-4760349385205851094,uid-4662434393774906827,2014-09-24T15:19:44
gid-4760349385205851094,uid-4673418265343062307,2014-09-24T13:45:12
gid-4760349385205851094,uid-6114765694424100577,2014-09-24T15:19:47
gid-4760349385205851094,uid-7088511414264719012,2014-09-24T15:20:02
gid-4760349385205851094,uid-7088511414264719013,2014-09-24T22:59:38
gid-4760349385205851094,uid-7473411806141291596,2014-09-24T19:59:22
gid-4760349385205851094,uid-7473411806141291597,2014-09-26T05:20:53
gid-4760349385205851094,uid-8523239747912565019,2014-10-02T18:58:29
gid-4760349385205851094,uid-8523239747912565021,2014-10-02T23:37:06
gid-4760349385205851094,uid-8523239747912565022,2014-10-02T22:32:43
gid-4760349385205851094,uid-8523239747912565024,2014-10-04T15:59:44
gid-4760349385205851094,uid-8657801832939171798,2014-09-24T18:03:58
gid-4760349385205851094,uid-9048710292635813681,2014-09-26T05:20:57
gid-4760349385205851094,uid-9048710292635813715,2014-10-02T18:19:58
gid-4760349385205851094,uid-9048710292635813716,2014-10-02T18:58:37
gid-4760349385205851094,uid-9048710292635813717,2014-10-02T18:58:32
gid-4760349385205851095,uid-7088511414264719015,2014-09-25T01:32:39
gid-7103035208530721754,uid-581406661312027774,2015-01-29T20:44:47
gid-7103035208530721754,uid-590699782026937547,2015-01-29T02:38:01
gid-7103035208530721754,uid-675359621565520716,2014-10-23T15:40:39
gid-7103035208530721754,uid-908435400188466361,2015-02-05T17:13:03
gid-7103035208530721754,uid-908435400188466368,2015-02-05T22:08:39
gid-7103035208530721754,uid-942677281430279385,2015-01-28T16:49:45
gid-7103035208530721754,uid-1352247568516688611,2015-01-20T01:03:32
gid-7103035208530721754,uid-1352247568516688615,2015-01-20T20:11:13
gid-7103035208530721754,uid-1370974483163565408,2014-10-23T15:44:22
gid-7103035208530721754,uid-1506162771977875675,2014-10-23T16:27:02
gid-7103035208530721754,uid-1639630007477671765,2015-01-30T13:13:58
gid-7103035208530721754,uid-1657897923691064027,2015-01-14T23:31:06
gid-7103035208530721754,uid-1657897923691064032,2015-01-15T05:03:47
gid-7103035208530721754,uid-1657897923691064050,2015-01-16T16:56:15
gid-7103035208530721754,uid-1657897923691064053,2015-01-24T02:30:14
gid-7103035208530721754,uid-1657897923691064057,2015-01-17T07:21:17
gid-7103035208530721754,uid-1657897923691064063,2015-01-17T13:15:58
gid-7103035208530721754,uid-1657897923691064067,2015-01-20T12:51:18
gid-7103035208530721754,uid-1657897923691064074,2015-01-19T12:43:23
gid-7103035208530721754,uid-1725235943194291518,2015-01-10T19:21:58
gid-7103035208530721754,uid-1959774523483921933,2015-01-08T16:00:51
gid-7103035208530721754,uid-2350789765717880243,2014-10-23T15:46:28
gid-7103035208530721754,uid-2439379794235606321,2015-01-29T16:16:27
gid-7103035208530721754,uid-2439379794235606323,2015-01-30T03:45:27
gid-7103035208530721754,uid-2553235734972705919,2015-02-05T16:22:28
gid-7103035208530721754,uid-2798357177036492520,2015-01-27T23:35:23
gid-7103035208530721754,uid-3510410527893861730,2014-11-08T14:59:47
gid-7103035208530721754,uid-3510410527893861731,2014-11-03T20:51:39
gid-7103035208530721754,uid-3638628787099625281,2015-02-06T14:36:05
gid-7103035208530721754,uid-3916586268100219809,2014-10-27T19:04:29
gid-7103035208530721754,uid-4243310190109694695,2015-01-31T21:45:47
gid-7103035208530721754,uid-4243310190109694696,2015-02-05T17:53:26
gid-7103035208530721754,uid-4264527757916383694,2015-01-14T22:19:10
gid-7103035208530721754,uid-4336972509550173750,2014-10-23T15:16:36
gid-7103035208530721754,uid-4336972509550173757,2015-01-14T22:25:03
gid-7103035208530721754,uid-5023078985052522901,2015-01-13T00:29:09
gid-7103035208530721754,uid-5057906242598136918,2015-02-03T00:03:25
gid-7103035208530721754,uid-5130273667442780124,2015-01-31T21:19:07
gid-7103035208530721754,uid-5130273667442780125,2015-01-21T16:55:00
gid-7103035208530721754,uid-5628842795894799203,2014-10-23T14:56:50
gid-7103035208530721754,uid-5889211434205611670,2014-11-02T19:11:56
gid-7103035208530721754,uid-6272228344306111357,2015-02-01T20:11:39
gid-7103035208530721754,uid-6272228344306111358,2015-02-03T02:53:42
gid-7103035208530721754,uid-6272228344306111359,2015-02-04T01:09:46
gid-7103035208530721754,uid-6272228344306111360,2015-02-05T15:24:32
gid-7103035208530721754,uid-6272228344306111362,2015-02-04T14:52:38
gid-7103035208530721754,uid-6364778218169965601,2015-01-31T17:37:09
gid-7103035208530721754,uid-7113496701631595191,2015-01-21T16:04:11
gid-7103035208530721754,uid-7113496701631595222,2015-01-15T00:02:55
gid-7103035208530721754,uid-7319749070028553002,2015-01-29T01:51:48
gid-7103035208530721754,uid-7704331172373045540,2015-02-05T22:48:45
gid-7103035208530721754,uid-7805809529240481304,2015-01-25T00:35:42
gid-7103035208530721754,uid-8285918040958557429,2015-01-28T15:58:19
gid-7103035208530721754,uid-8459986037296260514,2015-02-03T17:30:14
gid-7103035208530721754,uid-8523239747912565034,2015-01-08T23:28:55
gid-7103035208530721754,uid-8529133183187015683,2014-10-23T14:51:31
gid-7103035208530721754,uid-8887317209463488005,2015-01-29T20:43:19
gid-7103035208530721754,uid-9077694339629928764,2015-01-10T19:16:49
gid-6192095429504870763,uid-1917035256310762356,2015-01-16T19:19:04
gid-607992597925315562,uid-908435400188466361,2015-02-05T17:09:16
gid-607992597925315562,uid-1657897923691064034,2015-02-04T20:23:04
gid-607992597925315563,uid-1657897923691064034,2015-02-05T16:40:00
gid-607992597925315564,uid-4084387342382841738,2015-02-06T05:52:19
gid-8511011735157654513,uid-3933838589043354090,2014-04-16T00:18:53
gid-848466880918049795,uid-590699782026937547,2015-01-29T02:59:25
gid-848466880918049795,uid-942677281430279361,2015-01-27T08:50:24
gid-848466880918049795,uid-1123746496894857128,2014-12-15T21:46:23
gid-848466880918049795,uid-1123746496894857129,2014-12-28T02:05:23
gid-848466880918049795,uid-1352247568516688615,2015-01-20T20:13:12
gid-848466880918049795,uid-1657897923691064034,2015-01-20T13:36:46
gid-848466880918049795,uid-1657897923691064042,2015-01-15T15:40:09
gid-848466880918049795,uid-1657897923691064053,2015-01-24T02:29:51
gid-848466880918049795,uid-1959774523483921933,2014-12-03T16:49:49
gid-848466880918049795,uid-1959774523483921943,2014-12-12T16:20:57
gid-848466880918049795,uid-2350789765717880243,2014-12-03T00:44:02
gid-848466880918049795,uid-2574738995880809443,2015-01-11T07:15:12
gid-848466880918049795,uid-2642504811511040521,2015-01-29T00:33:04
gid-848466880918049795,uid-2812161522626684383,2014-12-27T18:12:15
gid-848466880918049795,uid-3344374518703545084,2015-01-14T15:04:40
gid-848466880918049795,uid-3638628787099625281,2014-12-01T21:03:07
gid-848466880918049795,uid-3685306948218031666,2015-01-07T22:31:03
gid-848466880918049795,uid-3685306948218031685,2015-01-11T19:41:07
gid-848466880918049795,uid-3883406369967967254,2014-12-10T02:17:22
gid-848466880918049795,uid-3883406369967967257,2014-12-30T13:57:27
gid-848466880918049795,uid-3883406369967967259,2014-12-11T02:58:06
gid-848466880918049795,uid-4243310190109694695,2015-01-31T21:47:39
gid-848466880918049795,uid-4336972509550173750,2014-12-19T20:22:20
gid-848466880918049795,uid-4453463485607711117,2015-01-24T16:32:44
gid-848466880918049795,uid-5628842795894799203,2014-12-05T17:10:38
gid-848466880918049795,uid-5889211434205611670,2014-12-02T13:53:40
gid-848466880918049795,uid-6893424638130782423,2014-12-14T13:22:57
gid-848466880918049795,uid-7113496701631595163,2014-12-11T02:34:57
gid-848466880918049795,uid-7113496701631595189,2014-12-12T02:10:47
gid-848466880918049795,uid-7113496701631595191,2015-01-21T16:31:35
gid-848466880918049795,uid-7113496701631595203,2015-01-09T15:36:45
gid-848466880918049795,uid-7113496701631595245,2014-12-01T02:32:31
gid-848466880918049795,uid-7113496701631595255,2014-12-04T21:39:53
gid-848466880918049795,uid-7761062048590846382,2014-12-06T15:30:45
gid-848466880918049795,uid-7915743242919782238,2014-12-05T10:53:47
gid-848466880918049795,uid-8140772504427319412,2015-01-02T13:24:15
gid-848466880918049795,uid-8140772504427319420,2015-01-11T15:29:50
gid-848466880918049795,uid-8228270014040635446,2014-12-06T21:47:21
gid-848466880918049795,uid-8228270014040635448,2014-12-10T12:48:05
gid-848466880918049795,uid-8228270014040635464,2014-12-05T16:56:32
gid-848466880918049795,uid-8228270014040635473,2014-12-05T21:04:07
gid-848466880918049795,uid-8228270014040635475,2014-12-04T12:43:26
gid-848466880918049795,uid-8285918040958557429,2014-12-03T03:14:59
gid-848466880918049795,uid-8412508946449467919,2014-12-01T23:13:26
gid-848466880918049795,uid-8529133183187015683,2014-12-01T02:50:18
gid-848466880918049795,uid-8797257031051248747,2014-12-04T13:08:36
gid-848466880918049795,uid-8887317209463487992,2015-01-27T00:57:42
gid-848466880918049795,uid-9077694339629928764,2015-01-10T19:18:46
gid-7584521893770281989,uid-4220606373785086319,2014-03-20T23:14:54
gid-7584521893770281990,uid-968351980555384065,2014-03-21T00:09:39
gid-7584521893770281990,uid-4336972509550173761,2014-05-15T19:20:08
gid-7584521893770281990,uid-5126821183667230852,2014-03-21T00:09:39
gid-7584521893770281990,uid-8777293071345355908,2014-04-03T20:12:55
gid-7584521893770281991,uid-4220606373785086319,2014-03-21T13:27:38
gid-3562927873278090249,uid-1352247568516688617,2015-02-04T21:45:23
gid-3562927873278090249,uid-1657897923691064024,2015-01-14T18:39:42
gid-3562927873278090249,uid-1657897923691064025,2015-01-14T18:57:29
gid-3562927873278090249,uid-1657897923691064034,2015-02-05T16:40:48
gid-3562927873278090249,uid-1657897923691064043,2015-01-15T15:52:26
gid-3562927873278090249,uid-1657897923691064044,2015-01-15T15:55:10
gid-3562927873278090249,uid-1657897923691064049,2015-01-16T16:53:08
gid-3562927873278090249,uid-1657897923691064053,2015-01-16T19:07:23
gid-3562927873278090249,uid-1657897923691064054,2015-01-16T19:17:24
gid-3562927873278090249,uid-1657897923691064055,2015-01-16T21:53:59
gid-3562927873278090249,uid-1657897923691064063,2015-01-30T17:16:43
gid-3562927873278090249,uid-1959774523483921933,2015-01-14T22:43:00
gid-3562927873278090249,uid-2350789765717880243,2015-01-30T00:38:58
gid-3562927873278090249,uid-3685306948218031685,2015-01-29T22:11:13
gid-3562927873278090249,uid-4768659671347582438,2015-01-13T23:02:30
gid-3562927873278090249,uid-4768659671347582442,2015-01-14T16:52:50
gid-3562927873278090249,uid-5057906242598136916,2015-02-02T18:46:02
gid-3562927873278090249,uid-5130273667442780125,2015-02-02T17:15:35
gid-3562927873278090249,uid-5628842795894799203,2015-01-16T15:12:53
gid-3562927873278090249,uid-8285918040958557429,2015-02-02T14:30:54
gid-3562927873278090249,uid-8459986037296260514,2015-02-03T20:42:56
gid-3562927873278090249,uid-8529133183187015683,2015-01-14T17:59:22
